,n_image,lambda,dcor,dcov,mic,tic,pearson
196,7,-1.666666666666667,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
197,7,-1.3333333333333335,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
198,7,-1.0,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
199,7,-0.666666666666667,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
200,7,-0.3333333333333339,0.12854162958581877,202.88066346224474,0.11935577887583289,3.644576228560118,-0.08242892947754338
201,7,0.0,0.3818027953808096,546.7619465683712,0.5462746627667254,18.040002151288462,-0.23033746413738776
202,7,0.33333333333333304,0.36781853131854414,464.7017690629504,0.5002427594755261,13.754197617921996,-0.23849618670726908
203,7,0.6666666666666661,0.4867659467467524,563.7731247467605,0.5203583400909678,15.910433217563762,0.27205323044781826
204,7,1.0,1.0,1124.5182704109222,1.0000000000000002,41.32732855861552,0.9999999999999999
205,7,1.333333333333333,0.5972795807366187,680.9577607151623,0.6226413923160775,20.207864395780643,0.3727049179561934
206,7,1.666666666666666,0.3843009031869855,462.7393773422068,0.4730880081246012,15.785940988215685,0.12274756557342045
207,7,2.0,0.25808139203938285,330.2721331421278,0.47607739885038525,15.546743896787433,-0.027691751371508772
208,7,2.333333333333333,0.24216863044465334,325.3613964509759,0.4701237659199516,15.133961328295873,-0.13346212038854915
209,7,2.666666666666666,0.255722809385399,354.2096247389776,0.506431547166685,16.155875779652618,-0.18974822858141305
210,7,3.0,0.26640743661895355,374.4681199709235,0.47950577407169254,15.242498770881646,-0.20768961334022926
211,7,3.333333333333332,0.28836972664920657,408.21361637332495,0.5317664175389274,16.402932703739125,-0.2135789159794534
212,7,3.666666666666666,0.30085728033352244,425.3612064890466,0.5661735298806895,16.790008893931283,-0.20751325370785284
213,7,4.0,0.3042427389539142,431.15885397473176,0.6029430676809108,17.340173869816354,-0.19125443160964942
